"scaffold","missing.filter","mask.filter","num.windows","perc.orig.windows"
"NC_050087.2",9,4,1,0.000520562207183758
"NC_050088.1",9,4,1,0.000530222693531283
"NC_050089.1",9,4,0,0
"NC_050090.1",9,4,1,0.000580383052814858
"NC_050091.1",9,4,2,0.00117924528301887
"NC_050092.1",9,4,0,0
"NC_050093.1",9,4,0,0
"NC_050094.1",9,4,1,0.000613496932515337
"NC_050095.1",9,4,4,0.00593471810089021
"NC_050068.2",9,5,29,0.000818145912091632
"NC_050069.1",9,5,23,0.000843386747827362
"NC_050070.1",9,5,8,0.000377056134231984
"NC_050071.1",9,5,9,0.000614208694465297
"NC_050072.1",9,5,7,0.000508831867412953
"NC_050073.1",9,5,5,0.000381300999008617
"NC_050074.1",9,5,5,0.000391696043869957
"NC_050075.1",9,5,2,0.000182982616651418
"NC_050076.1",9,5,4,0.000380155863904201
"NC_050077.1",9,5,5,0.000578168362627197
"NC_050078.2",9,5,2,0.000249906285143071
"NC_050079.1",9,5,0,0
"NC_050080.1",9,5,2,0.000485908649173955
"NC_050081.1",9,5,4,0.000999250562078441
"NC_050082.1",9,5,1,0.000301204819277108
"NC_050083.1",9,5,0,0
"NC_050084.1",9,5,0,0
"NC_050085.1",9,5,1,0.00042247570764681
"NC_050086.2",9,5,0,0
"NC_050087.2",9,5,0,0
"NC_050088.1",9,5,1,0.000530222693531283
"NC_050089.1",9,5,0,0
"NC_050090.1",9,5,0,0
"NC_050091.1",9,5,1,0.000589622641509434
"NC_050092.1",9,5,0,0
"NC_050093.1",9,5,0,0
"NC_050094.1",9,5,1,0.000613496932515337
"NC_050095.1",9,5,1,0.00148367952522255
"NC_050068.2",9,6,20,0.000564238560063195
"NC_050069.1",9,6,16,0.000586703824575556
"NC_050070.1",9,6,7,0.000329924117452986
"NC_050071.1",9,6,6,0.000409472462976865
"NC_050072.1",9,6,3,0.000218070800319837
"NC_050073.1",9,6,2,0.000152520399603447
"NC_050074.1",9,6,5,0.000391696043869957
"NC_050075.1",9,6,1,9.14913083257091e-05
"NC_050076.1",9,6,2,0.0001900779319521
"NC_050077.1",9,6,3,0.000346901017576318
"NC_050078.2",9,6,0,0
"NC_050079.1",9,6,0,0
"NC_050080.1",9,6,2,0.000485908649173955
"NC_050081.1",9,6,0,0
"NC_050082.1",9,6,1,0.000301204819277108
"NC_050083.1",9,6,0,0
"NC_050084.1",9,6,0,0
"NC_050085.1",9,6,0,0
"NC_050086.2",9,6,0,0
"NC_050087.2",9,6,0,0
"NC_050088.1",9,6,0,0
"NC_050089.1",9,6,0,0
"NC_050090.1",9,6,0,0
"NC_050091.1",9,6,1,0.000589622641509434
"NC_050092.1",9,6,0,0
"NC_050093.1",9,6,0,0
"NC_050094.1",9,6,0,0
"NC_050095.1",9,6,1,0.00148367952522255
"NC_050068.2",9,7,14,0.000394966992044236
"NC_050069.1",9,7,11,0.000403358879395695
"NC_050070.1",9,7,4,0.000188528067115992
"NC_050071.1",9,7,5,0.000341227052480721
"NC_050072.1",9,7,1,7.26902667732791e-05
"NC_050073.1",9,7,2,0.000152520399603447
"NC_050074.1",9,7,3,0.000235017626321974
"NC_050075.1",9,7,1,9.14913083257091e-05
"NC_050076.1",9,7,2,0.0001900779319521
"NC_050077.1",9,7,1,0.000115633672525439
"NC_050078.2",9,7,0,0
"NC_050079.1",9,7,0,0
"NC_050080.1",9,7,1,0.000242954324586978
"NC_050081.1",9,7,0,0
"NC_050082.1",9,7,1,0.000301204819277108
"NC_050083.1",9,7,0,0
"NC_050084.1",9,7,0,0
"NC_050085.1",9,7,0,0
"NC_050086.2",9,7,0,0
"NC_050087.2",9,7,0,0
"NC_050088.1",9,7,0,0
"NC_050089.1",9,7,0,0
"NC_050090.1",9,7,0,0
"NC_050091.1",9,7,0,0
"NC_050092.1",9,7,0,0
"NC_050093.1",9,7,0,0
"NC_050094.1",9,7,0,0
"NC_050095.1",9,7,1,0.00148367952522255
"NC_050068.2",9,8,9,0.000253907352028438
"NC_050069.1",9,8,3,0.000110006967107917
"NC_050070.1",9,8,3,0.000141396050336994
"NC_050071.1",9,8,3,0.000204736231488432
"NC_050072.1",9,8,1,7.26902667732791e-05
"NC_050073.1",9,8,1,7.62601998017235e-05
"NC_050074.1",9,8,2,0.000156678417547983
"NC_050075.1",9,8,1,9.14913083257091e-05
"NC_050076.1",9,8,0,0
"NC_050077.1",9,8,0,0
"NC_050078.2",9,8,0,0
"NC_050079.1",9,8,0,0
"NC_050080.1",9,8,1,0.000242954324586978
"NC_050081.1",9,8,0,0
"NC_050082.1",9,8,1,0.000301204819277108
"NC_050083.1",9,8,0,0
"NC_050084.1",9,8,0,0
"NC_050085.1",9,8,0,0
"NC_050086.2",9,8,0,0
"NC_050087.2",9,8,0,0
"NC_050088.1",9,8,0,0
"NC_050089.1",9,8,0,0
"NC_050090.1",9,8,0,0
"NC_050091.1",9,8,0,0
"NC_050092.1",9,8,0,0
"NC_050093.1",9,8,0,0
"NC_050094.1",9,8,0,0
"NC_050095.1",9,8,1,0.00148367952522255
"NC_050068.2",9,9,5,0.000141059640015799
"NC_050069.1",9,9,3,0.000110006967107917
"NC_050070.1",9,9,1,4.7132016778998e-05
"NC_050071.1",9,9,2,0.000136490820992288
"NC_050072.1",9,9,0,0
"NC_050073.1",9,9,1,7.62601998017235e-05
"NC_050074.1",9,9,2,0.000156678417547983
"NC_050075.1",9,9,0,0
"NC_050076.1",9,9,0,0
"NC_050077.1",9,9,0,0
"NC_050078.2",9,9,0,0
"NC_050079.1",9,9,0,0
"NC_050080.1",9,9,1,0.000242954324586978
"NC_050081.1",9,9,0,0
"NC_050082.1",9,9,0,0
"NC_050083.1",9,9,0,0
"NC_050084.1",9,9,0,0
"NC_050085.1",9,9,0,0
"NC_050086.2",9,9,0,0
"NC_050087.2",9,9,0,0
"NC_050088.1",9,9,0,0
"NC_050089.1",9,9,0,0
"NC_050090.1",9,9,0,0
"NC_050091.1",9,9,0,0
"NC_050092.1",9,9,0,0
"NC_050093.1",9,9,0,0
"NC_050094.1",9,9,0,0
"NC_050095.1",9,9,0,0
"NC_050068.2",9,10,2,5.64238560063195e-05
"NC_050069.1",9,10,2,7.33379780719446e-05
"NC_050070.1",9,10,1,4.7132016778998e-05
"NC_050071.1",9,10,0,0
"NC_050072.1",9,10,0,0
"NC_050073.1",9,10,0,0
"NC_050074.1",9,10,1,7.83392087739914e-05
"NC_050075.1",9,10,0,0
"NC_050076.1",9,10,0,0
"NC_050077.1",9,10,0,0
"NC_050078.2",9,10,0,0
"NC_050079.1",9,10,0,0
"NC_050080.1",9,10,1,0.000242954324586978
"NC_050081.1",9,10,0,0
"NC_050082.1",9,10,0,0
"NC_050083.1",9,10,0,0
"NC_050084.1",9,10,0,0
"NC_050085.1",9,10,0,0
"NC_050086.2",9,10,0,0
"NC_050087.2",9,10,0,0
"NC_050088.1",9,10,0,0
"NC_050089.1",9,10,0,0
"NC_050090.1",9,10,0,0
"NC_050091.1",9,10,0,0
"NC_050092.1",9,10,0,0
"NC_050093.1",9,10,0,0
"NC_050094.1",9,10,0,0
"NC_050095.1",9,10,0,0
"NC_050068.2",9,11,1,2.82119280031597e-05
"NC_050069.1",9,11,0,0
"NC_050070.1",9,11,0,0
"NC_050071.1",9,11,0,0
"NC_050072.1",9,11,0,0
"NC_050073.1",9,11,0,0
"NC_050074.1",9,11,1,7.83392087739914e-05
"NC_050075.1",9,11,0,0
"NC_050076.1",9,11,0,0
"NC_050077.1",9,11,0,0
"NC_050078.2",9,11,0,0
"NC_050079.1",9,11,0,0
"NC_050080.1",9,11,1,0.000242954324586978
"NC_050081.1",9,11,0,0
"NC_050082.1",9,11,0,0
"NC_050083.1",9,11,0,0
"NC_050084.1",9,11,0,0
"NC_050085.1",9,11,0,0
"NC_050086.2",9,11,0,0
"NC_050087.2",9,11,0,0
"NC_050088.1",9,11,0,0
"NC_050089.1",9,11,0,0
"NC_050090.1",9,11,0,0
"NC_050091.1",9,11,0,0
"NC_050092.1",9,11,0,0
"NC_050093.1",9,11,0,0
"NC_050094.1",9,11,0,0
"NC_050095.1",9,11,0,0
"NC_050068.2",10,0,8718,0.245951588331547
"NC_050069.1",10,0,6371,0.233618129148179
"NC_050070.1",10,0,5155,0.242965546495735
"NC_050071.1",10,0,3402,0.232170886507882
"NC_050072.1",10,0,3067,0.222941048193647
"NC_050073.1",10,0,2985,0.227636696408145
"NC_050074.1",10,0,2322,0.181903642773208
"NC_050075.1",10,0,1904,0.17419945105215
"NC_050076.1",10,0,1926,0.183045048469873
"NC_050077.1",10,0,1358,0.157030527289547
"NC_050078.2",10,0,1517,0.18955391728102
"NC_050079.1",10,0,722,0.16316384180791
"NC_050080.1",10,0,1035,0.251457725947522
"NC_050081.1",10,0,1204,0.300774419185611
"NC_050082.1",10,0,511,0.153915662650602
"NC_050083.1",10,0,430,0.162817114729269
"NC_050084.1",10,0,349,0.137239480928038
"NC_050085.1",10,0,359,0.151668779045205
"NC_050086.2",10,0,353,0.176235646530205
"NC_050087.2",10,0,559,0.290994273815721
"NC_050088.1",10,0,265,0.14050901378579
"NC_050089.1",10,0,194,0.103466666666667
"NC_050090.1",10,0,833,0.483459082994777
"NC_050091.1",10,0,554,0.326650943396226
"NC_050092.1",10,0,261,0.158373786407767
"NC_050093.1",10,0,179,0.108616504854369
"NC_050094.1",10,0,362,0.222085889570552
"NC_050095.1",10,0,499,0.740356083086053
"NC_050068.2",10,1,7216,0.203577272470801
"NC_050069.1",10,1,5175,0.189762018261157
"NC_050070.1",10,1,4152,0.1956921336664
"NC_050071.1",10,1,2628,0.179348938783867
"NC_050072.1",10,1,2412,0.175328923457149
"NC_050073.1",10,1,2201,0.167848699763593
"NC_050074.1",10,1,1772,0.138817077947513
"NC_050075.1",10,1,1455,0.133119853613907
"NC_050076.1",10,1,1486,0.141227903440411
"NC_050077.1",10,1,1040,0.120259019426457
"NC_050078.2",10,1,1089,0.136073972260402
"NC_050079.1",10,1,531,0.12
"NC_050080.1",10,1,717,0.174198250728863
"NC_050081.1",10,1,822,0.20534599050712
"NC_050082.1",10,1,356,0.107228915662651
"NC_050083.1",10,1,323,0.122302158273381
"NC_050084.1",10,1,245,0.0963429020841526
"NC_050085.1",10,1,278,0.117448246725813
"NC_050086.2",10,1,272,0.135796305541687
"NC_050087.2",10,1,320,0.166579906298803
"NC_050088.1",10,1,198,0.104984093319194
"NC_050089.1",10,1,126,0.0672
"NC_050090.1",10,1,444,0.257690075449797
"NC_050091.1",10,1,321,0.189268867924528
"NC_050092.1",10,1,185,0.112257281553398
"NC_050093.1",10,1,118,0.0716019417475728
"NC_050094.1",10,1,245,0.150306748466258
"NC_050095.1",10,1,368,0.545994065281899
"NC_050068.2",10,2,2332,0.0657902161033685
"NC_050069.1",10,2,1575,0.0577536577316563
"NC_050070.1",10,2,1197,0.0564170240844606
"NC_050071.1",10,2,647,0.0441547805910053
"NC_050072.1",10,2,615,0.0447045140655666
"NC_050073.1",10,2,568,0.0433157934873789
"NC_050074.1",10,2,512,0.0401096748922836
"NC_050075.1",10,2,405,0.0370539798719122
"NC_050076.1",10,2,400,0.0380155863904201
"NC_050077.1",10,2,276,0.0319148936170213
"NC_050078.2",10,2,252,0.031488191928027
"NC_050079.1",10,2,121,0.0273446327683616
"NC_050080.1",10,2,126,0.0306122448979592
"NC_050081.1",10,2,237,0.0592055958031476
"NC_050082.1",10,2,86,0.0259036144578313
"NC_050083.1",10,2,81,0.03067020068156
"NC_050084.1",10,2,59,0.0232009437672041
"NC_050085.1",10,2,86,0.0363329108576257
"NC_050086.2",10,2,81,0.0404393409885172
"NC_050087.2",10,2,61,0.0317542946382093
"NC_050088.1",10,2,59,0.0312831389183457
"NC_050089.1",10,2,24,0.0128
"NC_050090.1",10,2,67,0.0388856645385955
"NC_050091.1",10,2,76,0.044811320754717
"NC_050092.1",10,2,45,0.0273058252427184
"NC_050093.1",10,2,25,0.0151699029126214
"NC_050094.1",10,2,63,0.0386503067484663
"NC_050095.1",10,2,95,0.140949554896142
"NC_050068.2",10,3,1254,0.0353777577159623
"NC_050069.1",10,3,868,0.0318286824832239
"NC_050070.1",10,3,641,0.0302116227553377
"NC_050071.1",10,3,345,0.0235446666211697
"NC_050072.1",10,3,323,0.0234789561677691
"NC_050073.1",10,3,293,0.022344238541905
"NC_050074.1",10,3,272,0.0213082647865257
"NC_050075.1",10,3,212,0.0193961573650503
"NC_050076.1",10,3,209,0.0198631438889945
"NC_050077.1",10,3,158,0.0182701202590194
"NC_050078.2",10,3,140,0.017493439960015
"NC_050079.1",10,3,61,0.0137853107344633
"NC_050080.1",10,3,59,0.0143343051506317
"NC_050081.1",10,3,107,0.0267299525355983
"NC_050082.1",10,3,47,0.0141566265060241
"NC_050083.1",10,3,30,0.011359333585763
"NC_050084.1",10,3,24,0.00943767204089658
"NC_050085.1",10,3,46,0.0194338825517533
"NC_050086.2",10,3,34,0.0169745381927109
"NC_050087.2",10,3,23,0.0119729307652264
"NC_050088.1",10,3,30,0.0159066808059385
"NC_050089.1",10,3,10,0.00533333333333333
"NC_050090.1",10,3,27,0.0156703424260012
"NC_050091.1",10,3,28,0.0165094339622642
"NC_050092.1",10,3,23,0.0139563106796117
"NC_050093.1",10,3,11,0.0066747572815534
"NC_050094.1",10,3,29,0.0177914110429448
"NC_050095.1",10,3,49,0.072700296735905
"NC_050068.2",10,4,34,0.000959205552107431
"NC_050069.1",10,4,22,0.00080671775879139
"NC_050070.1",10,4,16,0.000754112268463968
"NC_050071.1",10,4,6,0.000409472462976865
"NC_050072.1",10,4,4,0.000290761067093116
"NC_050073.1",10,4,10,0.000762601998017235
"NC_050074.1",10,4,3,0.000235017626321974
"NC_050075.1",10,4,2,0.000182982616651418
"NC_050076.1",10,4,6,0.000570233795856301
"NC_050077.1",10,4,4,0.000462534690101758
"NC_050078.2",10,4,2,0.000249906285143071
"NC_050079.1",10,4,0,0
"NC_050080.1",10,4,4,0.000971817298347911
"NC_050081.1",10,4,8,0.00199850112415688
"NC_050082.1",10,4,1,0.000301204819277108
"NC_050083.1",10,4,0,0
"NC_050084.1",10,4,0,0
"NC_050085.1",10,4,2,0.000844951415293621
"NC_050086.2",10,4,0,0
"NC_050087.2",10,4,1,0.000520562207183758
"NC_050088.1",10,4,1,0.000530222693531283
"NC_050089.1",10,4,0,0
"NC_050090.1",10,4,1,0.000580383052814858
"NC_050091.1",10,4,1,0.000589622641509434
"NC_050092.1",10,4,0,0
"NC_050093.1",10,4,0,0
"NC_050094.1",10,4,1,0.000613496932515337
"NC_050095.1",10,4,4,0.00593471810089021
"NC_050068.2",10,5,15,0.000423178920047396
"NC_050069.1",10,5,12,0.000440027868431667
"NC_050070.1",10,5,7,0.000329924117452986
"NC_050071.1",10,5,5,0.000341227052480721
"NC_050072.1",10,5,3,0.000218070800319837
"NC_050073.1",10,5,5,0.000381300999008617
"NC_050074.1",10,5,1,7.83392087739914e-05
"NC_050075.1",10,5,1,9.14913083257091e-05
"NC_050076.1",10,5,1,9.50389659760502e-05
"NC_050077.1",10,5,2,0.000231267345050879
"NC_050078.2",10,5,1,0.000124953142571536
"NC_050079.1",10,5,0,0
"NC_050080.1",10,5,0,0
"NC_050081.1",10,5,3,0.000749437921558831
"NC_050082.1",10,5,1,0.000301204819277108
"NC_050083.1",10,5,0,0
"NC_050084.1",10,5,0,0
"NC_050085.1",10,5,0,0
"NC_050086.2",10,5,0,0
"NC_050087.2",10,5,0,0
"NC_050088.1",10,5,1,0.000530222693531283
"NC_050089.1",10,5,0,0
"NC_050090.1",10,5,0,0
"NC_050091.1",10,5,0,0
"NC_050092.1",10,5,0,0
"NC_050093.1",10,5,0,0
"NC_050094.1",10,5,1,0.000613496932515337
"NC_050095.1",10,5,1,0.00148367952522255
"NC_050068.2",10,6,9,0.000253907352028438
"NC_050069.1",10,6,9,0.00033002090132375
"NC_050070.1",10,6,6,0.000282792100673988
"NC_050071.1",10,6,3,0.000204736231488432
"NC_050072.1",10,6,2,0.000145380533546558
"NC_050073.1",10,6,2,0.000152520399603447
"NC_050074.1",10,6,1,7.83392087739914e-05
"NC_050075.1",10,6,0,0
"NC_050076.1",10,6,1,9.50389659760502e-05
"NC_050077.1",10,6,2,0.000231267345050879
"NC_050078.2",10,6,0,0
"NC_050079.1",10,6,0,0
"NC_050080.1",10,6,0,0
"NC_050081.1",10,6,0,0
"NC_050082.1",10,6,1,0.000301204819277108
"NC_050083.1",10,6,0,0
"NC_050084.1",10,6,0,0
"NC_050085.1",10,6,0,0
"NC_050086.2",10,6,0,0
"NC_050087.2",10,6,0,0
"NC_050088.1",10,6,0,0
"NC_050089.1",10,6,0,0
"NC_050090.1",10,6,0,0
"NC_050091.1",10,6,0,0
"NC_050092.1",10,6,0,0
"NC_050093.1",10,6,0,0
"NC_050094.1",10,6,0,0
"NC_050095.1",10,6,1,0.00148367952522255
"NC_050068.2",10,7,6,0.000169271568018958
"NC_050069.1",10,7,6,0.000220013934215834
"NC_050070.1",10,7,3,0.000141396050336994
"NC_050071.1",10,7,2,0.000136490820992288
"NC_050072.1",10,7,0,0
"NC_050073.1",10,7,2,0.000152520399603447
"NC_050074.1",10,7,0,0
"NC_050075.1",10,7,0,0
"NC_050076.1",10,7,1,9.50389659760502e-05
"NC_050077.1",10,7,1,0.000115633672525439
"NC_050078.2",10,7,0,0
"NC_050079.1",10,7,0,0
"NC_050080.1",10,7,0,0
"NC_050081.1",10,7,0,0
"NC_050082.1",10,7,1,0.000301204819277108
"NC_050083.1",10,7,0,0
"NC_050084.1",10,7,0,0
"NC_050085.1",10,7,0,0
"NC_050086.2",10,7,0,0
"NC_050087.2",10,7,0,0
"NC_050088.1",10,7,0,0
"NC_050089.1",10,7,0,0
"NC_050090.1",10,7,0,0
"NC_050091.1",10,7,0,0
"NC_050092.1",10,7,0,0
"NC_050093.1",10,7,0,0
"NC_050094.1",10,7,0,0
"NC_050095.1",10,7,1,0.00148367952522255
"NC_050068.2",10,8,4,0.000112847712012639
"NC_050069.1",10,8,1,3.66689890359723e-05
"NC_050070.1",10,8,2,9.42640335579959e-05
"NC_050071.1",10,8,1,6.82454104961441e-05
"NC_050072.1",10,8,0,0
"NC_050073.1",10,8,1,7.62601998017235e-05
"NC_050074.1",10,8,0,0
"NC_050075.1",10,8,0,0
"NC_050076.1",10,8,0,0
"NC_050077.1",10,8,0,0
"NC_050078.2",10,8,0,0
"NC_050079.1",10,8,0,0
"NC_050080.1",10,8,0,0
"NC_050081.1",10,8,0,0
"NC_050082.1",10,8,1,0.000301204819277108
"NC_050083.1",10,8,0,0
"NC_050084.1",10,8,0,0
"NC_050085.1",10,8,0,0
"NC_050086.2",10,8,0,0
"NC_050087.2",10,8,0,0
"NC_050088.1",10,8,0,0
"NC_050089.1",10,8,0,0
"NC_050090.1",10,8,0,0
"NC_050091.1",10,8,0,0
"NC_050092.1",10,8,0,0
"NC_050093.1",10,8,0,0
"NC_050094.1",10,8,0,0
"NC_050095.1",10,8,1,0.00148367952522255
"NC_050068.2",10,9,2,5.64238560063195e-05
"NC_050069.1",10,9,1,3.66689890359723e-05
"NC_050070.1",10,9,0,0
"NC_050071.1",10,9,1,6.82454104961441e-05
"NC_050072.1",10,9,0,0
"NC_050073.1",10,9,1,7.62601998017235e-05
"NC_050074.1",10,9,0,0
"NC_050075.1",10,9,0,0
"NC_050076.1",10,9,0,0
"NC_050077.1",10,9,0,0
"NC_050078.2",10,9,0,0
"NC_050079.1",10,9,0,0
"NC_050080.1",10,9,0,0
"NC_050081.1",10,9,0,0
"NC_050082.1",10,9,0,0
"NC_050083.1",10,9,0,0
"NC_050084.1",10,9,0,0
"NC_050085.1",10,9,0,0
"NC_050086.2",10,9,0,0
"NC_050087.2",10,9,0,0
"NC_050088.1",10,9,0,0
"NC_050089.1",10,9,0,0
"NC_050090.1",10,9,0,0
"NC_050091.1",10,9,0,0
"NC_050092.1",10,9,0,0
"NC_050093.1",10,9,0,0
"NC_050094.1",10,9,0,0
"NC_050095.1",10,9,0,0
"NC_050068.2",10,10,1,2.82119280031597e-05
"NC_050069.1",10,10,1,3.66689890359723e-05
"NC_050070.1",10,10,0,0
"NC_050071.1",10,10,0,0
"NC_050072.1",10,10,0,0
"NC_050073.1",10,10,0,0
"NC_050074.1",10,10,0,0
"NC_050075.1",10,10,0,0
"NC_050076.1",10,10,0,0
"NC_050077.1",10,10,0,0
"NC_050078.2",10,10,0,0
"NC_050079.1",10,10,0,0
"NC_050080.1",10,10,0,0
"NC_050081.1",10,10,0,0
"NC_050082.1",10,10,0,0
"NC_050083.1",10,10,0,0
"NC_050084.1",10,10,0,0
"NC_050085.1",10,10,0,0
"NC_050086.2",10,10,0,0
"NC_050087.2",10,10,0,0
"NC_050088.1",10,10,0,0
"NC_050089.1",10,10,0,0
"NC_050090.1",10,10,0,0
"NC_050091.1",10,10,0,0
"NC_050092.1",10,10,0,0
"NC_050093.1",10,10,0,0
"NC_050094.1",10,10,0,0
"NC_050095.1",10,10,0,0
"NC_050068.2",10,11,0,0
"NC_050069.1",10,11,0,0
"NC_050070.1",10,11,0,0
"NC_050071.1",10,11,0,0
"NC_050072.1",10,11,0,0
"NC_050073.1",10,11,0,0
"NC_050074.1",10,11,0,0
"NC_050075.1",10,11,0,0
"NC_050076.1",10,11,0,0
"NC_050077.1",10,11,0,0
"NC_050078.2",10,11,0,0
"NC_050079.1",10,11,0,0
"NC_050080.1",10,11,0,0
"NC_050081.1",10,11,0,0
"NC_050082.1",10,11,0,0
"NC_050083.1",10,11,0,0
"NC_050084.1",10,11,0,0
"NC_050085.1",10,11,0,0
"NC_050086.2",10,11,0,0
"NC_050087.2",10,11,0,0
"NC_050088.1",10,11,0,0
"NC_050089.1",10,11,0,0
"NC_050090.1",10,11,0,0
"NC_050091.1",10,11,0,0
"NC_050092.1",10,11,0,0
"NC_050093.1",10,11,0,0
"NC_050094.1",10,11,0,0
"NC_050095.1",10,11,0,0
"NC_050068.2",11,0,7959,0.224538734977148
"NC_050069.1",11,0,5828,0.213706868101646
"NC_050070.1",11,0,4714,0.222180327096196
"NC_050071.1",11,0,3108,0.212106735822016
"NC_050072.1",11,0,2804,0.203823508032274
"NC_050073.1",11,0,2747,0.209486768855334
"NC_050074.1",11,0,2124,0.166392479435958
"NC_050075.1",11,0,1755,0.160567246111619
"NC_050076.1",11,0,1762,0.1674586580498
"NC_050077.1",11,0,1250,0.144542090656799
"NC_050078.2",11,0,1377,0.172060477321005
"NC_050079.1",11,0,669,0.151186440677966
"NC_050080.1",11,0,986,0.23955296404276
"NC_050081.1",11,0,1141,0.285036222832875
"NC_050082.1",11,0,472,0.142168674698795
"NC_050083.1",11,0,398,0.150700492237789
"NC_050084.1",11,0,317,0.124655918206842
"NC_050085.1",11,0,342,0.144486692015209
"NC_050086.2",11,0,333,0.166250624063904
"NC_050087.2",11,0,522,0.271733472149922
"NC_050088.1",11,0,249,0.13202545068929
"NC_050089.1",11,0,181,0.0965333333333333
"NC_050090.1",11,0,791,0.459082994776553
"NC_050091.1",11,0,526,0.310141509433962
"NC_050092.1",11,0,237,0.14381067961165
"NC_050093.1",11,0,163,0.0989077669902913
"NC_050094.1",11,0,339,0.207975460122699
"NC_050095.1",11,0,490,0.72700296735905
"NC_050068.2",11,1,6696,0.188907069909158
"NC_050069.1",11,1,4836,0.177331230977962
"NC_050070.1",11,1,3898,0.183720601404534
"NC_050071.1",11,1,2467,0.168361427693988
"NC_050072.1",11,1,2264,0.164570763974704
"NC_050073.1",11,1,2066,0.157553572790361
"NC_050074.1",11,1,1671,0.13090481786134
"NC_050075.1",11,1,1380,0.126258005489478
"NC_050076.1",11,1,1388,0.131914084774758
"NC_050077.1",11,1,984,0.113783533765032
"NC_050078.2",11,1,1023,0.127827064850681
"NC_050079.1",11,1,503,0.113672316384181
"NC_050080.1",11,1,696,0.169096209912536
"NC_050081.1",11,1,788,0.196852360729453
"NC_050082.1",11,1,339,0.10210843373494
"NC_050083.1",11,1,307,0.116243847027641
"NC_050084.1",11,1,228,0.0896578843885175
"NC_050085.1",11,1,267,0.112801013941698
"NC_050086.2",11,1,262,0.130803794308537
"NC_050087.2",11,1,306,0.15929203539823
"NC_050088.1",11,1,190,0.100742311770944
"NC_050089.1",11,1,123,0.0656
"NC_050090.1",11,1,429,0.248984329657574
"NC_050091.1",11,1,311,0.183372641509434
"NC_050092.1",11,1,171,0.10376213592233
"NC_050093.1",11,1,112,0.0679611650485437
"NC_050094.1",11,1,233,0.142944785276074
"NC_050095.1",11,1,363,0.538575667655786
"NC_050068.2",11,2,2150,0.0606556452067934
"NC_050069.1",11,2,1455,0.0533533790473397
"NC_050070.1",11,2,1112,0.0524108026582457
"NC_050071.1",11,2,600,0.0409472462976865
"NC_050072.1",11,2,577,0.041942283928182
"NC_050073.1",11,2,516,0.0393502630976893
"NC_050074.1",11,2,474,0.0371327849588719
"NC_050075.1",11,2,383,0.0350411710887466
"NC_050076.1",11,2,376,0.0357346512069949
"NC_050077.1",11,2,256,0.0296022201665125
"NC_050078.2",11,2,233,0.0291140822191678
"NC_050079.1",11,2,114,0.0257627118644068
"NC_050080.1",11,2,120,0.0291545189504373
"NC_050081.1",11,2,225,0.0562078441169123
"NC_050082.1",11,2,83,0.025
"NC_050083.1",11,2,79,0.0299129117758425
"NC_050084.1",11,2,55,0.0216279984270547
"NC_050085.1",11,2,84,0.0354879594423321
"NC_050086.2",11,2,77,0.0384423364952571
"NC_050087.2",11,2,54,0.028110359187923
"NC_050088.1",11,2,58,0.0307529162248144
"NC_050089.1",11,2,24,0.0128
"NC_050090.1",11,2,62,0.0359837492745212
"NC_050091.1",11,2,72,0.0424528301886792
"NC_050092.1",11,2,41,0.024878640776699
"NC_050093.1",11,2,23,0.0139563106796117
"NC_050094.1",11,2,60,0.0368098159509202
"NC_050095.1",11,2,92,0.136498516320475
"NC_050068.2",11,3,1176,0.0331772273317159
"NC_050069.1",11,3,798,0.0292618532507059
"NC_050070.1",11,3,595,0.0280435499835038
"NC_050071.1",11,3,326,0.022248003821743
"NC_050072.1",11,3,305,0.0221705313658501
"NC_050073.1",11,3,266,0.0202852131472584
"NC_050074.1",11,3,251,0.0196631414022718
"NC_050075.1",11,3,201,0.0183897529734675
"NC_050076.1",11,3,197,0.0187226762972819
"NC_050077.1",11,3,150,0.0173450508788159
"NC_050078.2",11,3,132,0.0164938148194427
"NC_050079.1",11,3,59,0.0133333333333333
"NC_050080.1",11,3,54,0.0131195335276968
"NC_050081.1",11,3,101,0.0252310766924806
"NC_050082.1",11,3,45,0.0135542168674699
"NC_050083.1",11,3,29,0.0109806891329042
"NC_050084.1",11,3,23,0.00904443570585922
"NC_050085.1",11,3,45,0.0190114068441065
"NC_050086.2",11,3,33,0.0164752870693959
"NC_050087.2",11,3,19,0.00989068193649141
"NC_050088.1",11,3,30,0.0159066808059385
"NC_050089.1",11,3,10,0.00533333333333333
"NC_050090.1",11,3,26,0.0150899593731863
"NC_050091.1",11,3,28,0.0165094339622642
"NC_050092.1",11,3,20,0.0121359223300971
"NC_050093.1",11,3,10,0.00606796116504854
"NC_050094.1",11,3,29,0.0177914110429448
"NC_050095.1",11,3,46,0.0682492581602374
"NC_050068.2",11,4,27,0.000761722056085313
"NC_050069.1",11,4,13,0.00047669685746764
"NC_050070.1",11,4,13,0.000612716218126974
"NC_050071.1",11,4,5,0.000341227052480721
"NC_050072.1",11,4,4,0.000290761067093116
"NC_050073.1",11,4,8,0.000610081598413788
"NC_050074.1",11,4,2,0.000156678417547983
"NC_050075.1",11,4,2,0.000182982616651418
"NC_050076.1",11,4,4,0.000380155863904201
"NC_050077.1",11,4,4,0.000462534690101758
"NC_050078.2",11,4,1,0.000124953142571536
"NC_050079.1",11,4,0,0
